date,code,w
202007,600035,0.0
202007,600036,0.0
202007,600037,0.0
202007,600038,0.0
202007,600039,0.0
202007,600048,0.0
202007,600050,0.0
202007,600051,0.0
202007,600052,0.0
202007,600053,0.0
202007,600054,0.0
202007,600055,0.0
202007,600056,0.0
202007,600057,0.0
202007,600058,0.0
202007,600059,0.0
202007,600060,0.0
202007,600061,0.0
202007,600062,0.0
202007,600063,0.0
202007,600064,0.0
202007,600066,0.0
202007,600067,0.0
202007,600071,0.0
202007,600072,0.0
202007,600073,0.0
202007,600075,0.0
202007,600076,0.0
202007,600078,0.0
202007,600079,0.0
202007,600080,0.0
202007,600081,0.0
202007,600082,0.0
202007,600084,0.0
202007,600085,0.0
202007,600088,0.0
202007,600089,0.0
202007,600094,0.0
202007,600095,0.0
202007,600096,0.0
202007,600097,0.0
202007,600098,0.0
202007,600099,0.0
202007,600100,0.0
202007,600101,0.0
202007,600103,0.0
202007,600104,0.0
202007,600105,0.0
202007,600106,0.0
202007,600107,0.0
202007,600108,0.0
202007,600109,0.0
202007,600110,0.0
202007,600111,0.0
202007,600113,0.0
202007,600114,0.0
202007,600115,0.0
202007,600116,0.0
202007,600117,0.0
202007,600118,0.0
202007,600119,0.004636750308869296
202007,600120,0.0
202007,600121,0.014617132351257599
202007,600123,0.0
202007,600125,0.0
202007,600126,0.0
202007,600127,0.0
202007,600128,0.0
202007,600129,0.0
202007,600130,0.0
202007,600131,0.0
202007,600132,0.0
202007,600133,0.0
202007,600135,0.0
202007,600136,0.0
202007,600137,0.0
202007,600138,0.0
202007,600141,0.0
202007,600143,0.0
202007,600148,0.0
202007,600149,0.0
202007,600150,0.0
202007,600151,0.0
202007,600152,0.0
202007,600153,0.0
202007,600155,0.0
202007,600156,0.0
202007,600157,0.0
202007,600158,0.0
202007,600159,0.0
202007,600160,0.0
202007,600161,0.0
202007,600162,0.0
202007,600163,0.0
202007,600165,0.0
202007,600166,0.0
202007,600167,0.0
202007,600168,0.0
202007,600169,0.0
202007,600170,0.0
202007,600171,0.0
202007,600172,0.0
202007,600173,0.0
202007,600176,0.0
202007,600177,0.0
202007,600178,0.0
202007,600180,0.0
202007,600182,0.0
202007,600183,0.0
202007,600184,0.0
202007,600185,0.0
202007,600186,0.0
202007,600187,0.0
202007,600188,0.0
202007,600189,0.0
202007,600191,0.0
202007,600192,0.0
202007,600193,0.0
202007,600195,0.0
202007,600196,0.0
202007,600197,0.0
202007,600199,0.0
202007,600201,0.0
202007,600202,0.0
202007,600203,0.0
202007,600206,0.0
202007,600207,0.0
202007,600208,0.0
202007,600210,0.0
202007,600211,0.0
202007,600212,0.0
202007,600215,0.0
202007,600216,0.0
202007,600217,0.0
202007,600218,0.0
202007,600219,0.0
202007,600221,0.0
202007,600222,0.0
202007,600223,0.0
202007,600227,0.0
202007,600228,0.0
202007,600229,0.0
202007,600230,0.0
202007,600231,0.0
202007,600232,0.0
202007,600233,0.0
202007,600234,0.0
202007,600235,0.0
202007,600236,0.0
202007,600237,0.0
202007,600238,0.027794578277097498
202007,600239,0.0
202007,600241,0.0
202007,600243,0.012316878636343506
202007,600246,0.0
202007,600248,0.0
202007,600249,0.0
202007,600250,0.0
202007,600251,0.0
202007,600252,0.0
202007,600255,0.0
202007,600256,0.0
202007,600257,0.0
202007,600258,0.0
202007,600259,0.0
202007,600261,0.0
202007,600262,0.0
202007,600265,0.030050541520967703
202007,600266,0.0
202007,600267,0.0
202007,600268,0.0
202007,600269,0.0
202007,600271,0.0
202007,600272,0.0
202007,600273,0.0
202007,600276,0.0
202007,600278,0.0
202007,600279,0.0
202007,600280,0.015919330978828004
202007,600281,0.0
202007,600282,0.0
202007,600283,0.0
202007,600284,0.0
202007,600285,0.0
202007,600287,0.0
202007,600288,0.0
202007,600292,0.0
202007,600293,0.0
202007,600295,0.0
202007,600298,0.0
202007,600299,0.0
202007,600300,0.0
202007,600301,0.0
202007,600302,0.0
202007,600303,0.0
202007,600305,0.0
202007,600307,0.0
202007,600308,0.0
202007,600309,0.0
202007,600310,0.0
202007,600312,0.0
202007,600313,0.0
202007,600315,0.0
202007,600316,0.0
202007,600318,0.0
202007,600319,0.0341210346685962
202007,600320,0.0
202007,600322,0.0
202007,600323,0.0
202007,600325,0.0
202007,600326,0.0
202007,600327,0.0
202007,600328,0.0
202007,600329,0.0
202007,600330,0.0
202007,600331,0.0
202007,600332,0.0
202007,600333,0.0
202007,600335,0.0
202007,600336,0.0
202007,600337,0.0
202007,600338,0.0
202007,600339,0.0
202007,600340,0.0
202007,600343,0.0
202007,600345,0.0
202007,600346,0.0
202007,600348,0.0
202007,600350,0.0
202007,600351,0.0
202007,600352,0.0
202007,600353,0.0
202007,600354,0.0
202007,600355,0.0
202007,600356,0.0
202007,600358,0.0
202007,600359,0.0
202007,600360,0.0
202007,600361,0.0
202007,600362,0.0
202007,600363,0.0
202007,600365,0.0
202007,600366,0.0
202007,600367,0.0
202007,600368,0.0
202007,600369,0.0
202007,600370,0.0
202007,600371,0.0
202007,600372,0.0
202007,600373,0.0
202007,600375,0.0
202007,600376,0.0
202007,600377,0.0
202007,600378,0.0
202007,600379,0.0
202007,600380,0.0
202007,600381,0.0
202007,600382,0.0
202007,600383,0.0
202007,600386,0.0
202007,600388,0.0
202007,600389,0.0
202007,600390,0.0
202007,600391,0.0
202007,600392,0.0
202007,600395,0.0
202007,600396,0.0
202007,600397,0.0008331473167308856
202007,600398,0.0
202007,600399,0.0
202007,600400,0.0
202007,600403,0.0
202007,600405,0.0
202007,600406,0.0
202007,600408,0.0
202007,600409,0.0
202007,600410,0.0
202007,600415,0.0
202007,600416,0.0
202007,600418,0.0
202007,600419,0.0
202007,600420,0.0
202007,600421,0.014897832612014413
202007,600422,0.0
202007,600423,0.0
202007,600425,0.0
202007,600426,0.0
202007,600428,0.0
202007,600429,0.0
202007,600433,0.0
202007,600435,0.0
202007,600436,0.0
202007,600438,0.0
202007,600439,0.0
202007,600444,0.0
202007,600446,0.0
202007,600448,0.0
202007,600449,0.0
202007,600452,0.0
202007,600455,0.0
202007,600456,0.0
202007,600458,0.0
202007,600459,0.0
202007,600460,0.0
202007,600461,0.0
202007,600463,0.0
202007,600467,0.0
202007,600468,0.0
202007,600469,0.0
202007,600470,0.0
202007,600475,0.0
202007,600476,0.0
202007,600477,0.0
202007,600478,0.0
202007,600479,0.0
202007,600480,0.0
202007,600481,0.0
202007,600482,0.0
202007,600483,0.0
202007,600486,0.0
202007,600487,0.0
202007,600488,0.0
202007,600489,0.0
202007,600490,0.0
202007,600491,0.0
202007,600493,0.0
202007,600495,0.0
202007,600496,0.0
202007,600497,0.0
202007,600498,0.0
202007,600499,0.0
202007,600500,0.0
202007,600501,0.0
202007,600502,0.0
202007,600503,0.0
202007,600505,0.0
202007,600506,0.0
202007,600507,0.0
202007,600508,0.0
202007,600509,0.0
202007,600510,0.0
202007,600511,0.0
202007,600512,0.0
202007,600513,0.0
202007,600515,0.0
202007,600516,0.0
202007,600517,0.0
202007,600518,0.0
202007,600519,0.0
202007,600520,0.0
202007,600521,0.0
202007,600522,0.0
202007,600523,0.0
202007,600525,0.0
202007,600526,0.0
202007,600527,0.0
202007,600528,0.0
202007,600529,0.0
202007,600530,0.0
202007,600531,0.0
202007,600533,0.0
202007,600535,0.0
202007,600536,0.0
202007,600537,0.0
202007,600538,0.0
202007,600539,0.0
202007,600540,0.0
202007,600543,0.0
202007,600545,0.0
202007,600546,0.0
202007,600547,0.0
202007,600548,0.0
202007,600549,0.0
202007,600550,0.0
202007,600551,0.0
202007,600552,0.0
202007,600556,0.0
202007,600557,0.0
202007,600558,0.0
202007,600559,0.0
202007,600560,0.0
202007,600561,0.008649297546668145
202007,600562,0.0
202007,600563,0.0
202007,600566,0.0
202007,600567,0.0
202007,600568,0.0
202007,600569,0.0
202007,600570,0.0
202007,600571,0.0
202007,600572,0.0
202007,600573,0.0
202007,600575,0.0
202007,600576,0.0
202007,600577,0.0
202007,600578,0.0
202007,600579,0.0
202007,600580,0.0
202007,600581,0.0
202007,600582,0.0
202007,600583,0.0
202007,600584,0.0
202007,600585,0.0
202007,600586,0.0
202007,600587,0.0
202007,600588,0.0
202007,600589,0.0
202007,600590,0.0
202007,600592,0.0
202007,600593,0.0
202007,600594,0.0
202007,600595,0.0
202007,600596,0.0
202007,600597,0.0
202007,600598,0.0
202007,600599,0.0014796108734733307
202007,600600,0.0
202007,600601,0.0
202007,600602,0.0
202007,600603,0.0
202007,600604,0.0
202007,600605,0.0
202007,600606,0.0
202007,600608,0.0
202007,600609,0.0
202007,600611,0.0
202007,600612,0.0
202007,600613,0.0
202007,600615,0.0
202007,600616,0.0
202007,600617,0.0
202007,600618,0.0
202007,600619,0.0
202007,600620,0.0
202007,600621,0.0
202007,600622,0.0
202007,600623,0.0
202007,600624,0.0
202007,600626,0.0
202007,600628,0.0
202007,600629,0.0
202007,600630,0.0
202007,600633,0.0
202007,600635,0.0
202007,600636,0.0
202007,600637,0.0
202007,600638,0.0
202007,600639,0.0
202007,600640,0.0
202007,600641,0.0
202007,600642,0.0
202007,600643,0.0
202007,600644,0.0
202007,600645,0.0
202007,600648,0.0
202007,600649,0.0
202007,600650,0.0
202007,600653,0.0
202007,600654,0.014457543902873725
202007,600655,0.0
202007,600657,0.0
202007,600658,0.0
202007,600660,0.0
202007,600661,0.0
202007,600662,0.0
202007,600663,0.0
202007,600664,0.0
202007,600665,0.0
202007,600666,0.0
202007,600667,0.0
202007,600668,0.0
202007,600671,0.0
202007,600673,0.0
202007,600674,0.0
202007,600675,0.0
202007,600676,0.0
202007,600678,0.0
202007,600679,0.0
202007,600681,0.0
202007,600682,0.0
202007,600683,0.0
202007,600684,0.0
202007,600685,0.0
202007,600686,0.0
202007,600688,0.0
202007,600689,0.0
202007,600690,0.0
202007,600691,0.0
202007,600692,0.0
202007,600693,0.0
202007,600694,0.0
202007,600696,0.0
202007,600697,0.0
202007,600698,0.0
202007,600699,0.0
202007,600702,0.0
202007,600703,0.0
202007,600704,0.0
202007,600706,0.0
202007,600707,0.0
202007,600708,0.0
202007,600710,0.0
202007,600711,0.0
202007,600712,0.0
202007,600713,0.0
202007,600714,0.0
202007,600715,0.0
202007,600716,0.0
202007,600717,0.0
202007,600718,0.0
202007,600719,0.0
202007,600720,0.0
202007,600721,0.0
202007,600722,0.0
202007,600724,0.0
202007,600725,0.0
202007,600726,0.0
202007,600727,0.0
202007,600728,0.0
202007,600729,0.0
202007,600730,0.0
202007,600731,0.0
202007,600732,0.0
202007,600733,0.0
202007,600735,0.0
202007,600736,0.0
202007,600737,0.0
202007,600738,0.0
202007,600739,0.0
202007,600740,0.0
202007,600741,0.0
202007,600742,0.0
202007,600743,0.0
202007,600744,0.0
202007,600745,0.0
202007,600746,0.0
202007,600748,0.0
202007,600749,0.0
202007,600750,0.0
202007,600751,0.0
202007,600753,0.0
202007,600754,0.0
202007,600755,0.0
202007,600756,0.0
202007,600757,0.0
202007,600758,0.0
202007,600759,0.0
202007,600760,0.0
202007,600761,0.0
202007,600763,0.0
202007,600764,0.0
202007,600765,0.0
202007,600768,0.0
202007,600769,0.0
202007,600770,0.0
202007,600771,0.0
202007,600773,0.0
202007,600774,0.0
202007,600775,0.0
202007,600776,0.0
202007,600777,0.0
202007,600778,0.0
202007,600779,0.0
202007,600780,0.0
202007,600782,0.0
202007,600783,0.0
202007,600784,0.0
202007,600785,0.0
202007,600787,0.0
202007,600789,0.0
202007,600790,0.0
202007,600791,0.0
202007,600792,0.0
202007,600793,0.0
202007,600794,0.0
202007,600795,0.0
202007,600796,0.0
202007,600797,0.0
202007,600798,0.0
202007,600800,0.0
202007,600801,0.0
202007,600802,0.0
202007,600803,0.0
202007,600805,0.0
202007,600807,0.0
202007,600808,0.0
202007,600809,0.0
202007,600810,0.0
202007,600812,0.0
202007,600814,0.0
202007,600815,0.0
202007,600816,0.0
202007,600817,0.0
202007,600818,0.0
202007,600819,0.0
202007,600820,0.0
202007,600821,0.010957992177963624
202007,600822,0.0
202007,600824,0.0
202007,600825,0.0
202007,600826,0.0
202007,600827,0.0
202007,600828,0.0
202007,600829,0.0
202007,600830,0.0
202007,600831,0.0
202007,600833,0.0
202007,600834,0.0
202007,600835,0.0
202007,600838,0.0
202007,600839,0.0
202007,600841,0.0
202007,600843,0.0
202007,600844,0.0
202007,600845,0.0
202007,600846,0.0
202007,600847,0.0
202007,600848,0.0
202007,600850,0.0
202007,600851,0.0
202007,600853,0.0
202007,600854,0.0
202007,600855,0.0
202007,600857,0.0
202007,600858,0.0
202007,600859,0.0
202007,600860,0.033167532422704996
202007,600861,0.0
202007,600862,0.0
202007,600863,0.0
202007,600864,0.0
202007,600865,0.0
202007,600866,0.0
202007,600867,0.0
202007,600868,0.0
202007,600869,0.0
202007,600871,0.0
202007,600872,0.0
202007,600873,0.0
202007,600874,0.0
202007,600875,0.0
202007,600876,0.0
202007,600877,0.0
202007,600879,0.0
202007,600880,0.0
202007,600881,0.0
202007,600882,0.0
202007,600883,0.0
202007,600884,0.0
202007,600885,0.0
202007,600886,0.0
202007,600887,0.0
202007,600888,0.0
202007,600889,0.0
202007,600892,0.0
202007,600893,0.0
202007,600894,0.0
202007,600895,0.0
202007,600897,0.0
202007,600900,0.0
202007,600901,0.0
202007,600903,0.0
202007,600908,0.0
202007,600909,0.0
202007,600917,0.0
202007,600919,0.0
202007,600926,0.0
202007,600928,0.0
202007,600929,0.0
202007,600933,0.0
202007,600936,0.0
202007,600939,0.0
202007,600956,0.0
202007,600958,0.0
202007,600959,0.0
202007,600960,0.0
202007,600962,0.0
202007,600963,0.0
202007,600965,0.0
202007,600966,0.0
202007,600967,0.0
202007,600968,0.0
202007,600969,0.0
202007,600970,0.0
202007,600971,0.0
202007,600973,0.0
202007,600975,0.0
202007,600976,0.0
202007,600977,0.0
202007,600979,0.0
202007,600980,0.0
202007,600981,0.0
202007,600982,0.0
202007,600983,0.0
202007,600984,0.0
202007,600985,0.0
202007,600986,0.0
202007,600987,0.0
202007,600988,0.0
202007,600989,0.0
202007,600990,0.0
202007,600992,0.0
202007,600993,0.0
202007,600995,0.0
202007,600996,0.0
202007,600997,0.0
202007,600998,0.0
202007,600999,0.0
202007,601000,0.0
202007,601001,0.0
202007,601002,0.0
202007,601003,0.0
202007,601005,0.0
202007,601006,0.0
202007,601007,0.0
202007,601008,0.0
202007,601009,0.0
202007,601010,0.0
202007,601011,0.0
202007,601012,0.0
202007,601015,0.0
202007,601016,0.0
202007,601018,0.0
202007,601019,0.0
202007,601020,0.0
202007,601021,0.0
202007,601038,0.0
202007,601058,0.0
202007,601066,0.0
202007,601068,0.0
202007,601069,0.0
202007,601077,0.0
202007,601086,0.0
202007,601088,0.0
202007,601098,0.0
202007,601099,0.0
202007,601100,0.0
202007,601101,0.0
202007,601106,0.0
202007,601107,0.0
202007,601108,0.0
202007,601111,0.0
202007,601113,0.0
202007,601116,0.0
202007,601117,0.0
202007,601118,0.0
202007,601126,0.0
202007,601127,0.0
202007,601128,0.0
202007,601137,0.0
202007,601138,0.0
202007,601139,0.0
202007,601155,0.0
202007,601158,0.0
202007,601162,0.0
202007,601163,0.0
202007,601166,0.0
202007,601168,0.0
202007,601169,0.0
202007,601177,0.0
202007,601179,0.0
202007,601186,0.0
202007,601188,0.0
202007,601198,0.0
202007,601199,0.0
202007,601200,0.0
202007,601208,0.0
202007,601211,0.0
202007,601212,0.0
202007,601216,0.0
202007,601218,0.0
202007,601222,0.0
202007,601225,0.0
202007,601226,0.0
202007,601228,0.0
202007,601229,0.0
202007,601231,0.0
202007,601233,0.0
202007,601236,0.0
202007,601238,0.0
202007,601288,0.0
202007,601298,0.0
202007,601311,0.0
202007,601318,0.0
202007,601319,0.0
202007,601326,0.0
202007,601328,0.0
202007,601330,0.0
202007,601333,0.0
202007,601336,0.0
202007,601339,0.0
202007,601360,0.0
202007,601366,0.0
202007,601368,0.0
202007,601369,0.0
202007,601375,0.0
202007,601377,0.0
202007,601388,0.0
202007,601390,0.0
202007,601398,0.0
202007,601399,0.0
202007,601500,0.0
202007,601512,0.0
202007,601515,0.0
202007,601518,0.0
202007,601519,0.0
202007,601555,0.0
202007,601566,0.0
202007,601567,0.0
202007,601577,0.0
202007,601579,0.0
202007,601588,0.0
202007,601595,0.0
202007,601598,0.0
202007,601599,0.0
202007,601600,0.0
202007,601601,0.0
202007,601606,0.0
202007,601607,0.0
202007,601608,0.0
202007,601611,0.0
202007,601615,0.0
202007,601616,0.0
202007,601618,0.0
202007,601619,0.0
202007,601628,0.0
202007,601633,0.0
202007,601636,0.0
202007,601658,0.0
202007,601666,0.0
202007,601668,0.0
202007,601669,0.0
202007,601677,0.0
202007,601678,0.0
202007,601688,0.0
202007,601689,0.0
202007,601696,0.0
202007,601698,0.0
202007,601699,0.0
202007,601700,0.0
202007,601717,0.0
202007,601718,0.0
202007,601727,0.0
202007,601766,0.0
202007,601777,0.0
202007,601788,0.0
202007,601789,0.0
202007,601798,0.0
202007,601799,0.0
202007,601800,0.0
202007,601801,0.0
202007,601808,0.0
202007,601811,0.0
202007,601816,0.0
202007,601818,0.0
202007,601828,0.0
202007,601838,0.0
202007,601857,0.0
202007,601858,0.0
202007,601860,0.0
202007,601865,0.0
202007,601866,0.0
202007,601869,0.0
202007,601872,0.0
202007,601877,0.0
202007,601878,0.0
202007,601880,0.0
202007,601881,0.0
202007,601882,0.0
202007,601886,0.0
202007,601888,0.0
202007,601890,0.0
202007,601898,0.0
202007,601899,0.0
202007,601900,0.0
202007,601901,0.0
202007,601908,0.0
202007,601916,0.0
202007,601918,0.0
202007,601919,0.0
202007,601928,0.0
202007,601929,0.0
202007,601933,0.0
202007,601939,0.0
202007,601949,0.0
202007,601952,0.0
202007,601958,0.0
202007,601965,0.0
202007,601966,0.0
202007,601968,0.0
202007,601969,0.0
202007,601975,0.0
202007,601985,0.0
202007,601988,0.0
202007,601990,0.0
202007,601991,0.0
202007,601992,0.0
202007,601996,0.0
202007,601997,0.0
202007,601998,0.0
202007,601999,0.0
202007,603000,0.0
202007,603001,0.0
202007,603002,0.0
202007,603005,0.0
202007,603006,0.0
202007,603007,0.0
202007,603008,0.0
202007,603009,0.0
202007,603010,0.0
202007,603011,0.0
202007,603012,0.0
202007,603013,0.0
202007,603015,0.0
202007,603016,0.0
202007,603017,0.0
202007,603018,0.0
202007,603019,0.0
202007,603020,0.0
202007,603021,0.0
202007,603022,0.0
202007,603023,0.0
202007,603025,0.0
202007,603026,0.0
202007,603027,0.0
202007,603028,0.0
202007,603029,0.0
202007,603030,0.0
202007,603031,0.0
202007,603032,0.0
202007,603033,0.0
202007,603035,0.0
202007,603036,0.0
202007,603037,0.0
202007,603038,0.0
202007,603039,0.0
202007,603040,0.0
202007,603041,0.0
202007,603042,0.0
202007,603043,0.0
202007,603045,0.0
202007,603050,0.0
202007,603053,0.0
202007,603055,0.0
202007,603056,0.0
202007,603058,0.0
202007,603059,0.0
202007,603060,0.0
202007,603063,0.0
202007,603066,0.0
202007,603067,0.0
202007,603068,0.0
202007,603069,0.004002288193157033
202007,603076,0.0
202007,603077,0.0
202007,603078,0.0
202007,603079,0.0
202007,603080,0.0
202007,603081,0.0
202007,603083,0.0
202007,603085,0.0
202007,603086,0.0
202007,603088,0.0
202007,603089,0.0
202007,603090,0.0
202007,603093,0.0
202007,603095,0.0
202007,603096,0.0
202007,603098,0.0
202007,603099,0.0
202007,603100,0.0
202007,603101,0.0
202007,603103,0.010865511552300653
202007,603105,0.0
202007,603106,0.0
202007,603108,0.0
202007,603109,0.0
202007,603110,0.0
202007,603111,0.0
202007,603113,0.0
202007,603115,0.0
202007,603116,0.0
202007,603117,0.0
202007,603118,0.0
202007,603121,0.0
202007,603123,0.0
202007,603126,0.0
202007,603127,0.0
202007,603128,0.0
202007,603129,0.0
202007,603131,0.0
202007,603136,0.0
202007,603138,0.0
202007,603139,0.0
202007,603156,0.0
202007,603158,0.0
202007,603159,0.0
202007,603160,0.0
202007,603161,0.0
202007,603165,0.0
202007,603166,0.0
202007,603167,0.0
202007,603168,0.0
202007,603169,0.0
202007,603177,0.0
202007,603178,0.0
202007,603179,0.0
202007,603180,0.0
202007,603181,0.0
202007,603183,0.0
202007,603185,0.0
202007,603186,0.0
202007,603187,0.0
202007,603188,0.0
202007,603189,0.0
202007,603192,0.0
202007,603195,0.0
202007,603196,0.0
202007,603197,0.0
202007,603198,0.0
202007,603199,0.0
202007,603200,0.0
202007,603203,0.0
202007,603208,0.0
202007,603214,0.0
202007,603217,0.0
202007,603218,0.0
202007,603220,0.0
202007,603221,0.0
202007,603222,0.0
202007,603223,0.0
202007,603225,0.0
202007,603226,0.0
202007,603227,0.0
202007,603228,0.0
202007,603229,0.0
202007,603232,0.0
202007,603233,0.0
202007,603236,0.0
202007,603238,0.0
202007,603239,0.0
202007,603256,0.0
202007,603258,0.0
202007,603259,0.0
202007,603260,0.0
202007,603266,0.0
202007,603267,0.0
202007,603268,0.0
202007,603269,0.0
202007,603277,0.0
202007,603278,0.0
202007,603279,0.0
202007,603283,0.0
202007,603286,0.0
202007,603288,0.0
202007,603289,0.0
202007,603290,0.0
202007,603297,0.0
202007,603298,0.0
202007,603299,0.0
202007,603300,0.0
202007,603301,0.0
202007,603303,0.0
202007,603305,0.0
202007,603306,0.0
202007,603308,0.0
202007,603309,0.0
202007,603311,0.0
202007,603313,0.0
202007,603315,0.0
202007,603316,0.0
202007,603317,0.0
202007,603318,0.0
202007,603319,0.0
202007,603320,0.0
202007,603321,0.0
202007,603322,0.0
202007,603323,0.0
202007,603326,0.0
202007,603327,0.0
202007,603328,0.0
202007,603329,0.0
202007,603330,0.0
202007,603331,0.0
202007,603332,0.0
202007,603333,0.0
202007,603335,0.0
202007,603336,0.0
202007,603337,0.0
202007,603338,0.0
202007,603339,0.0
202007,603345,0.0
202007,603348,0.0
202007,603351,0.0
202007,603353,0.0
202007,603355,0.0
202007,603356,0.0
202007,603357,0.0
202007,603358,0.0
202007,603359,0.0
202007,603360,0.0
202007,603363,0.0
202007,603365,0.0
202007,603366,0.0
202007,603367,0.0
202007,603368,0.0
202007,603369,0.0
202007,603377,0.0
202007,603378,0.0
202007,603379,0.0
202007,603380,0.0
202007,603383,0.0
202007,603385,0.0
202007,603386,0.0
202007,603387,0.0
202007,603389,0.0
202007,603390,0.0
202007,603393,0.0
202007,603396,0.0
202007,603398,0.0
202007,603399,0.0
202007,603416,0.0
202007,603421,0.0
202007,603429,0.0
202007,603444,0.0
202007,603456,0.0
202007,603458,0.0
202007,603466,0.0
202007,603477,0.0
202007,603486,0.0
202007,603488,0.0
202007,603489,0.0
202007,603496,0.0
202007,603499,0.0
202007,603500,0.0
202007,603501,0.0
202007,603505,0.0
202007,603506,0.0
202007,603507,0.0
202007,603508,0.0
202007,603515,0.0
202007,603516,0.0
202007,603517,0.0
202007,603518,0.0
202007,603519,0.0
202007,603520,0.0
202007,603527,0.0
202007,603528,0.0
202007,603530,0.0
202007,603533,0.0
202007,603535,0.0
202007,603536,0.0
202007,603538,0.0
202007,603551,0.0
202007,603556,0.0
202007,603557,0.0
202007,603558,0.0
202007,603559,0.0
202007,603566,0.0
202007,603567,0.0
202007,603568,0.0
202007,603569,0.0
202007,603577,0.0
202007,603578,0.0
202007,603579,0.0
202007,603580,0.0
202007,603583,0.0
202007,603585,0.0
202007,603586,0.0
202007,603587,0.0
202007,603588,0.0
202007,603589,0.0
202007,603590,0.0
202007,603595,0.0
202007,603596,0.0
202007,603598,0.0
202007,603599,0.0
202007,603600,0.0
202007,603601,0.0
202007,603602,0.0
202007,603605,0.0
202007,603606,0.0
202007,603607,0.0
202007,603608,0.0
202007,603609,0.0
202007,603610,0.0
202007,603611,0.0
202007,603612,0.0
202007,603613,0.0
202007,603615,0.0
202007,603616,0.0
202007,603617,0.0
202007,603618,0.0
202007,603619,0.0
202007,603626,0.0
202007,603628,0.0
202007,603629,0.0
202007,603630,0.0
202007,603633,0.0
202007,603636,0.0
202007,603637,0.0
202007,603638,0.0
202007,603639,0.0
202007,603648,0.0
202007,603650,0.0
202007,603655,0.0
202007,603656,0.0
202007,603657,0.0
202007,603658,0.0
202007,603659,0.0
202007,603660,0.0
202007,603661,0.0
202007,603662,0.0
202007,603663,0.0
202007,603665,0.0
202007,603666,0.0
202007,603667,0.0
202007,603668,0.0
202007,603669,0.0
202007,603676,0.0
202007,603677,0.0
202007,603678,0.0
202007,603679,0.0
202007,603680,0.0
202007,603681,0.0
202007,603682,0.0
202007,603683,0.0
202007,603685,0.0
202007,603686,0.0
202007,603687,0.0
202007,603688,0.0
202007,603689,0.0
202007,603690,0.0
202007,603693,0.0
202007,603696,0.0
202007,603697,0.0
202007,603698,0.0
202007,603699,0.0
202007,603700,0.0
202007,603701,0.0
202007,603703,0.0
202007,603706,0.0
202007,603707,0.0
202007,603708,0.0
202007,603709,0.0
202007,603711,0.0
202007,603712,0.0
202007,603713,0.0
202007,603716,0.0
202007,603717,0.0
202007,603718,0.0
202007,603719,0.0
202007,603721,0.0
202007,603722,0.0
202007,603725,0.0
202007,603726,0.0
202007,603727,0.0
202007,603728,0.0
202007,603729,0.0
202007,603730,0.0
202007,603733,0.0
202007,603737,0.0
202007,603738,0.0
202007,603739,0.0
202007,603755,0.0
202007,603757,0.0
202007,603758,0.0
202007,603766,0.0
202007,603767,0.0
202007,603768,0.0
202007,603773,0.0
202007,603776,0.0
202007,603777,0.0
202007,603778,0.0
202007,603779,0.0
202007,603786,0.0
202007,603787,0.0
202007,603788,0.0
202007,603789,0.0
202007,603790,0.0
202007,603797,0.0
202007,603798,0.0
202007,603799,0.0
202007,603800,0.0
202007,603801,0.0
202007,603803,0.0
202007,603806,0.0
202007,603808,0.0
202007,603809,0.0
202007,603810,0.0
202007,603811,0.0
202007,603813,0.0
202007,603815,0.0
202007,603816,0.0
202007,603817,0.0
202007,603818,0.0
202007,603819,0.0
202007,603822,0.0
202007,603823,0.0
202007,603825,0.0
202007,603826,0.0
202007,603828,0.0
202007,603829,0.0
202007,603833,0.0
202007,603838,0.0
202007,603839,0.0
202007,603843,0.0
202007,603848,0.0
202007,603855,0.0
202007,603856,0.0
202007,603858,0.0
202007,603859,0.0
202007,603860,0.0
202007,603861,0.0
202007,603863,0.0
202007,603866,0.0
202007,603867,0.0
202007,603868,0.0
202007,603869,0.0
202007,603871,0.0
202007,603876,0.0
202007,603877,0.0
202007,603878,0.0
202007,603879,0.0
202007,603880,0.0
202007,603881,0.0
202007,603882,0.0
202007,603883,0.0
202007,603885,0.0
202007,603886,0.0
202007,603887,0.0
202007,603888,0.0
202007,603889,0.0
202007,603890,0.0
202007,603893,0.0
202007,603895,0.0
202007,603896,0.0
202007,603897,0.0
202007,603898,0.0
202007,603899,0.0
202007,603900,0.0
202007,603901,0.0
202007,603903,0.0
202007,603906,0.0
202007,603908,0.0
202007,603909,0.0
202007,603912,0.0
202007,603915,0.0
202007,603916,0.0
202007,603917,0.0
202007,603918,0.0
202007,603919,0.0
202007,603920,0.0
202007,603922,0.0
202007,603926,0.0
202007,603927,0.0
202007,603928,0.0
202007,603929,0.0
202007,603933,0.0
202007,603936,0.0
202007,603937,0.0
202007,603938,0.0
202007,603939,0.0
202007,603948,0.0
202007,603949,0.0
202007,603955,0.0
202007,603956,0.0
202007,603958,0.0
202007,603959,0.0
202007,603960,0.0
202007,603966,0.0
202007,603967,0.0
202007,603968,0.0
202007,603969,0.0
202007,603970,0.0
202007,603976,0.0
202007,603977,0.0
202007,603978,0.0
202007,603979,0.0
202007,603980,0.0
202007,603982,0.0
202007,603983,0.0
202007,603985,0.0
202007,603986,0.0
202007,603987,0.0
202007,603988,0.0
202007,603989,0.0
202007,603990,0.0
202007,603991,0.0
202007,603992,0.0
202007,603993,0.0
